feature	metadata	value	coef	stderr	N	N.not.0	pval	qval	reference	fdr.pval
Eggerthellaceae_SGB105269	species	human	-0.033907009	1.635350503	2772	224	0.983684184	1	"dog,facility"	1
Eggerthellaceae_SGB63101	species	cat	4.72E-12	0.073122741	2772	56	1	1	"dog,facility"	1
Eggerthellaceae_SGB6478	species	cat	2.70E-12	0.147621903	2772	88	1	1	"dog,facility"	1
Eisenbergiella_massiliensis_SGB4987	species	cat	0.043230864	0.14516008	2772	67	0.765869807	1	"dog,facility"	1
Eisenbergiella_tayi_SGB4988	species	cat	-1.65E-11	0.095697368	2772	49	1	1	"dog,facility"	1
Ellagibacter_SGB72433_SGB72433	species	cat	-5.20E-12	0.052433072	2772	36	1	1	"dog,facility"	1
Elusimicrobiaceae_SGB19692	species	cat	1.41E-12	0.06385104	2772	22	1	1	"dog,facility"	1
Elusimicrobiaceae_SGB19694	species	cat	-6.60E-12	0.095821414	2772	42	1	1	"dog,facility"	1
Emergencia_timonensis_SGB3970	species	cat	9.68E-12	0.050532715	2772	23	1	1	"dog,facility"	1
Enorma_burkinafasonensis_SGB86218	species	human	-0.001426653	1.074540804	2772	96	0.998955245	1	"dog,facility"	1
Enterobacter_asburiae_SGB10141	species	cat	1.40E-11	0.065924242	2772	27	1	1	"dog,facility"	1
Enterobacter_roggenkampii_SGB10139	species	cat	-0.003702332	0.096301985	2772	48	0.969339936	1	"dog,facility"	1
Enterobacteriaceae_SGB1883	species	cat	-1.49E-11	0.09578821	2772	47	1	1	"dog,facility"	1
Enterocloster_SGB14313_SGB14313	species	cat	4.41E-12	0.101669165	2772	59	1	1	"dog,facility"	1
Enterocloster_aldenensis_SGB4762	species	cat	-5.29E-12	0.054975326	2772	32	1	1	"dog,facility"	1
Enterocloster_bolteae_SGB4758	species	cat	0.037304452	0.148630944	2772	101	0.802015841	1	"dog,facility"	1
Enterocloster_citroniae_SGB4761	species	cat	-1.12E-12	0.067383642	2772	45	1	1	"dog,facility"	1
Enterocloster_clostridioformis_SGB4760	species	cat	-4.33E-12	0.04404061	2772	24	1	1	"dog,facility"	1
Enterocloster_lavalensis_SGB4725	species	cat	-0.009219737	0.079625177	2772	48	0.907919572	1	"dog,facility"	1
Enterococcaceae_SGB14911	species	human	-0.384472926	2.214463011	2772	318	0.864125205	1	"dog,facility"	1
Enterococcaceae_SGB15198	species	cat	1.00E-11	0.106591842	2772	51	1	1	"dog,facility"	1
Enterococcaceae_SGB15201	species	cat	1.13E-11	0.082251622	2772	43	1	1	"dog,facility"	1
Enterococcaceae_SGB15203	species	cat	1.11E-11	0.094195108	2772	37	1	1	"dog,facility"	1
Enterococcaceae_SGB4865	species	human	-0.060521837	2.310350462	2772	221	0.979384282	1	"dog,facility"	1
Enterococcus_SGB6173_SGB6173	species	cat	-2.14E-11	0.132176856	2772	77	1	1	"dog,facility"	1
Enterococcus_SGB69986_SGB69986	species	human	0.324372986	3.189903542	2772	151	0.920071626	1	"cat,facility"	1
Enterococcus_SGB69986_SGB69986	species	human	-9.46E-10	3.184923932	2772	151	1	1	"dog,facility"	1
Enterococcus_avium_SGB7931	species	cat	-2.10E-12	0.066571047	2772	26	1	1	"dog,facility"	1
Enterococcus_casseliflavus_SGB7952	species	cat	-0.012294497	0.112092915	2772	39	0.912670187	1	"dog,facility"	1
Enterococcus_casseliflavus_SGB7952	species	human	-0.538646304	1.340281586	2772	39	0.695076696	1	"cat,facility"	1
Enterococcus_cecorum_SGB7961	species	human	0.196785731	1.995291368	2772	397	0.922638966	1	"dog,facility"	1
Enterococcus_faecalis_SGB7962	species	cat	-0.014626352	0.229449357	2772	126	0.949179183	1	"dog,facility"	1
Enterococcus_faecium_SGB7967	species	human	-0.771999626	2.151696801	2772	164	0.729518171	1	"cat,facility"	1
Enterococcus_faecium_SGB7968	species	cat	-0.016963235	0.166023694	2772	122	0.918626314	1	"dog,facility"	1
Enterococcus_faecium_SGB7968	species	human	-0.936562975	2.407080022	2772	122	0.703416156	1	"cat,facility"	1
Enterococcus_faecium_SGB7968	species	human	-0.95352621	2.401347672	2772	122	0.697714204	1	"dog,facility"	1
Enterorhabdus_sp_P55_SGB42958	species	cat	-0.019873217	0.095681261	2772	35	0.835477381	1	"dog,facility"	1
Enterorhabdus_sp_P55_SGB42958	species	human	0.019873217	0.903251396	2772	35	0.98271433	1	"cat,facility"	1
Enterorhabdus_sp_P55_SGB42958	species	human	3.87E-10	0.898169361	2772	35	1	1	"dog,facility"	1
Erysipelotrichaceae_SGB66599	species	human	-0.048221353	1.807811242	2772	312	0.979024224	1	"dog,facility"	1
Erysipelotrichaceae_SGB6837	species	human	0.14861519	1.588829396	2772	125	0.926452191	1	"cat,facility"	1
Erysipelotrichaceae_SGB6837	species	human	0.405052372	1.585497768	2772	125	0.801115143	1	"dog,facility"	1
Escherichia_coli_SGB10068	species	human	-1.134684516	2.798905598	2772	1462	0.690154552	1	"dog,facility"	1
Escherichia_marmotae_SGB10064	species	cat	-0.019027731	0.199825575	2772	136	0.924147273	1	"dog,facility"	1
Escherichia_marmotae_SGB10064	species	human	0.256702285	1.310964662	2772	136	0.84685219	1	"cat,facility"	1
Escherichia_marmotae_SGB10064	species	human	0.237674553	1.295645819	2772	136	0.856499185	1	"dog,facility"	1
Eubacteriaceae_SGB106206	species	human	-0.031681913	1.006594719	2772	48	0.975237535	1	"dog,facility"	1
Eubacteriaceae_SGB106207	species	human	-0.00289359	1.676408993	2772	547	0.998644691	1	"dog,facility"	1
Eubacteriaceae_SGB4680	species	human	-0.036313718	1.768943074	2772	207	0.983838553	1	"dog,facility"	1
Eubacteriaceae_SGB5050	species	cat	1.51E-12	0.085112509	2772	48	1	1	"dog,facility"	1
Eubacteriaceae_SGB5054	species	cat	0.002692314	0.081266213	2772	54	0.973582986	1	"dog,facility"	1
Eubacteriaceae_SGB71318	species	human	-0.139668855	2.771794276	2772	833	0.960417336	1	"dog,facility"	1
Eubacteriaceae_bacterium_SGB3958	species	cat	0.005307917	0.136516824	2772	81	0.969004869	1	"dog,facility"	1
Eubacteriaceae_bacterium_SGB4546	species	cat	-5.48E-12	0.071179195	2772	28	1	1	"dog,facility"	1
Eubacteriaceae_bacterium_SGB5043	species	cat	9.19E-12	0.089246016	2772	78	1	1	"dog,facility"	1
Eubacteriales_Family_XIII_Incertae_Sedis_SGB3959	species	cat	1.29E-11	0.088318532	2772	52	1	1	"dog,facility"	1
Eubacteriales_Family_XIII_Incertae_Sedis_SGB3962	species	cat	1.19E-11	0.078957934	2772	48	1	1	"dog,facility"	1
Eubacteriales_Family_XIII_Incertae_Sedis_unclassified_SGB71368_SGB71368	species	cat	1.55E-11	0.075499228	2772	30	1	1	"dog,facility"	1
Eubacteriales_unclassified_SGB105707	species	human	-0.394978345	0.981006793	2772	331	0.693922977	1	"dog,facility"	1
Eubacteriales_unclassified_SGB4861_SGB4861	species	human	-0.130450803	1.24226861	2772	376	0.917511297	1	"dog,facility"	1
Eubacteriales_unclassified_SGB71281_SGB71281	species	cat	-4.87E-14	0.069952824	2772	35	1	1	"dog,facility"	1
Eubacterium_SGB4329_SGB4329	species	cat	1.58E-11	0.068554273	2772	23	1	1	"dog,facility"	1
Eubacterium_SGB6276_SGB6276	species	cat	1.42E-12	0.139868188	2772	122	1	1	"dog,facility"	1
Eubacterium_maltosivorans_SGB4078	species	human	-0.046979048	0.310134167	2772	61	0.881319496	1	"dog,facility"	1
Eubacterium_ramulus_SGB4959	species	cat	-0.007548792	0.104742608	2772	181	0.942551462	1	"dog,facility"	1
Eubacterium_ramulus_SGB4960	species	cat	8.97E-12	0.092916717	2772	68	1	1	"dog,facility"	1
Eubacterium_rectale_SGB4933	species	cat	0.043143531	0.170468583	2772	407	0.800220323	1	"dog,facility"	1
Eubacterium_siraeum_SGB4198	species	cat	-1.03E-11	0.169247979	2772	150	1	1	"dog,facility"	1
Eubacterium_sp_AF16_48_SGB5042	species	cat	6.62E-12	0.096769542	2772	46	1	1	"dog,facility"	1
Eubacterium_sp_AF22_9_SGB5083	species	cat	7.35E-12	0.101569314	2772	42	1	1	"dog,facility"	1
Eubacterium_sp_AF34_35BH_SGB5051	species	cat	4.89E-12	0.121688129	2772	106	1	1	"dog,facility"	1
Eubacterium_sp_OM08_24_SGB4289	species	cat	1.32E-12	0.102018986	2772	24	1	1	"dog,facility"	1
Eubacterium_sulci_SGB3934_group	species	cat	-3.66E-13	0.12963545	2772	74	1	1	"dog,facility"	1
Eubacterium_tenue_SGB6145	species	human	-0.093140183	0.794068282	2772	78	0.909378349	1	"cat,facility"	1
Eubacterium_tenue_SGB6145	species	human	-0.212497934	0.780997578	2772	78	0.792527529	1	"dog,facility"	1
Evtepia_gabavorous_SGB15120	species	human	-0.467737272	2.040461286	2772	287	0.821091187	1	"cat,facility"	1
Faecalibacillus_faecis_SGB6750	species	cat	-3.44E-12	0.072426491	2772	70	1	1	"dog,facility"	1
Faecalibacterium_SGB15315_SGB15315	species	cat	-1.54E-12	0.102784804	2772	208	1	1	"dog,facility"	1
Faecalibacterium_SGB15346_SGB15346	species	cat	5.56E-12	0.203186306	2772	225	1	1	"dog,facility"	1
Faecalibacterium_SGB7083_SGB7083	species	human	-0.000946326	0.316320941	2772	75	0.997652747	1	"dog,facility"	1
Faecalibacterium_prausnitzii_SGB15316	species	cat	0.07455605	0.209466683	2772	353	0.721926983	1	"dog,facility"	1
Faecalibacterium_prausnitzii_SGB15317	species	cat	1.47E-11	0.152655918	2772	224	1	1	"dog,facility"	1
Faecalibacterium_prausnitzii_SGB15318	species	cat	0.039939864	0.19908219	2772	369	0.841010665	1	"dog,facility"	1
Faecalibacterium_prausnitzii_SGB15322	species	cat	-9.74E-12	0.150872609	2772	70	1	1	"dog,facility"	1
Faecalibacterium_prausnitzii_SGB15323	species	cat	9.90E-12	0.103600716	2772	102	1	1	"dog,facility"	1
Faecalibacterium_prausnitzii_SGB15326	species	cat	-5.18E-12	0.168881063	2772	153	1	1	"dog,facility"	1
Faecalibacterium_prausnitzii_SGB15332	species	cat	-0.002736089	0.174631566	2772	219	0.987507166	1	"dog,facility"	1
Faecalibacterium_prausnitzii_SGB15333	species	cat	1.61E-11	0.135977466	2772	130	1	1	"dog,facility"	1
Faecalibacterium_prausnitzii_SGB15342	species	cat	6.74E-12	0.111365129	2772	318	1	1	"dog,facility"	1
Faecalibaculum_rodentium_SGB4047	species	human	-0.129082091	2.546405768	2772	657	0.960174509	1	"dog,facility"	1
Faecalicatena_fissicatena_SGB4871	species	cat	-3.29E-12	0.120094711	2772	188	1	1	"dog,facility"	1
Faecalicoccus_SGB6321_SGB6321	species	human	0.155805934	1.70892986	2772	183	0.928403992	1	"dog,facility"	1
Faecalicoccus_pleomorphus_SGB6791	species	human	0.036388027	0.871411566	2772	167	0.967234692	1	"dog,facility"	1
Faecalicoccus_pleomorphus_SGB6792	species	human	0.054586608	0.633469374	2772	122	0.932477295	1	"dog,facility"	1
Firmicutes_SGB105302	species	human	-0.02660609	2.084230914	2772	703	0.98995957	1	"cat,facility"	1
Firmicutes_SGB105320	species	cat	-0.025627138	0.089641611	2772	26	0.774998804	1	"dog,facility"	1
Firmicutes_SGB105320	species	human	0.025627138	0.495504755	2772	26	0.959276727	1	"cat,facility"	1
Firmicutes_SGB105320	species	human	-6.34E-11	0.487328784	2772	26	1	1	"dog,facility"	1
Firmicutes_SGB105325	species	human	-1.85E-11	2.680149711	2772	518	1	1	"dog,facility"	1
Firmicutes_SGB105432	species	human	2.02E-11	0.465313701	2772	45	1	1	"dog,facility"	1
Firmicutes_SGB105985	species	human	0.100504655	0.521156732	2772	182	0.849493369	1	"cat,facility"	1
Firmicutes_SGB105989	species	human	-0.393899944	1.259390841	2772	567	0.758932102	1	"dog,facility"	1
Firmicutes_SGB106198	species	human	-0.131364334	1.409012651	2772	138	0.926710978	1	"cat,facility"	1
Firmicutes_SGB106198	species	human	-0.055247335	1.400433897	2772	138	0.968959492	1	"dog,facility"	1
Firmicutes_SGB106203	species	human	8.46E-11	1.24709859	2772	385	1	1	"dog,facility"	1
Firmicutes_SGB106318	species	human	-0.014549241	1.494325512	2772	94	0.992336241	1	"dog,facility"	1
Firmicutes_SGB106319	species	human	-0.014350509	0.751262931	2772	105	0.984979853	1	"dog,facility"	1
Firmicutes_SGB106383	species	cat	-0.029046155	0.122944349	2772	69	0.813253053	1	"dog,facility"	1
Firmicutes_SGB106383	species	human	0.029046157	1.273906069	2772	69	0.982048369	1	"cat,facility"	1
Firmicutes_SGB106383	species	human	-9.93E-11	1.267959575	2772	69	1	1	"dog,facility"	1
Firmicutes_SGB106571	species	human	-0.081505201	1.266820252	2772	148	0.949428789	1	"dog,facility"	1
Firmicutes_SGB13972	species	cat	2.37E-12	0.062422947	2772	25	1	1	"dog,facility"	1
Firmicutes_SGB13976	species	cat	-9.44E-12	0.176383789	2772	52	1	1	"dog,facility"	1
Firmicutes_SGB13983	species	cat	-1.47E-11	0.117131605	2772	68	1	1	"dog,facility"	1
Firmicutes_SGB13987	species	cat	-9.14E-12	0.051096773	2772	22	1	1	"dog,facility"	1
Firmicutes_SGB14005	species	cat	-5.90E-12	0.08686921	2772	43	1	1	"dog,facility"	1
Firmicutes_SGB14017	species	cat	-7.17E-12	0.062705575	2772	33	1	1	"dog,facility"	1
Firmicutes_SGB14020	species	cat	2.00E-12	0.039744512	2772	21	1	1	"dog,facility"	1
Firmicutes_SGB14022	species	cat	3.80E-12	0.055241326	2772	25	1	1	"dog,facility"	1
Firmicutes_SGB14025	species	cat	-1.64E-12	0.084185355	2772	29	1	1	"dog,facility"	1
Firmicutes_SGB14110	species	cat	-1.05E-11	0.090928318	2772	35	1	1	"dog,facility"	1
Firmicutes_SGB14125	species	cat	1.07E-11	0.060860528	2772	35	1	1	"dog,facility"	1
Firmicutes_SGB14136	species	cat	5.82E-12	0.070078717	2772	34	1	1	"dog,facility"	1
Firmicutes_SGB14149	species	cat	3.68E-12	0.083351281	2772	29	1	1	"dog,facility"	1
Firmicutes_SGB14151	species	cat	-4.89E-12	0.068867559	2772	27	1	1	"dog,facility"	1
Firmicutes_SGB14177	species	cat	1.07E-11	0.1297415	2772	65	1	1	"dog,facility"	1
Firmicutes_SGB14182	species	cat	-0.000879566	0.098570176	2772	43	0.992888228	1	"dog,facility"	1
Firmicutes_SGB14185	species	cat	1.34E-13	0.086302656	2772	27	1	1	"dog,facility"	1
Firmicutes_SGB14189	species	cat	-6.20E-12	0.082994444	2772	26	1	1	"dog,facility"	1
Firmicutes_SGB14193	species	cat	-4.94E-14	0.109740416	2772	37	1	1	"dog,facility"	1
Firmicutes_SGB14196	species	cat	1.13E-11	0.065817016	2772	29	1	1	"dog,facility"	1
Firmicutes_SGB14199	species	cat	9.15E-13	0.043944783	2772	28	1	1	"dog,facility"	1
Firmicutes_SGB14205	species	cat	3.73E-12	0.067376155	2772	37	1	1	"dog,facility"	1
Firmicutes_SGB14209	species	cat	-1.33E-11	0.106619219	2772	64	1	1	"dog,facility"	1
Firmicutes_SGB14215	species	cat	-3.27E-12	0.090889664	2772	38	1	1	"dog,facility"	1
Firmicutes_SGB14243	species	cat	4.52E-12	0.060822587	2772	36	1	1	"dog,facility"	1
Firmicutes_SGB14247	species	cat	-1.24E-11	0.075430122	2772	54	1	1	"dog,facility"	1
Firmicutes_SGB14250	species	cat	-2.13E-12	0.062886497	2772	59	1	1	"dog,facility"	1
Firmicutes_SGB14253	species	cat	4.04E-12	0.069048178	2772	68	1	1	"dog,facility"	1
Firmicutes_SGB14259	species	cat	4.31E-12	0.048514884	2772	32	1	1	"dog,facility"	1
Firmicutes_SGB14263	species	cat	-2.84E-12	0.061236999	2772	53	1	1	"dog,facility"	1
Firmicutes_SGB14306	species	cat	-3.71E-12	0.123107678	2772	101	1	1	"dog,facility"	1
Firmicutes_SGB14311	species	cat	-8.14E-12	0.156472889	2772	101	1	1	"dog,facility"	1
Firmicutes_SGB14868	species	human	0.183528562	0.973554518	2772	100	0.852454423	1	"cat,facility"	1
Firmicutes_SGB14868	species	human	0.265986334	0.957080719	2772	100	0.784246354	1	"dog,facility"	1
Firmicutes_SGB14874	species	cat	-7.21E-12	0.084919779	2772	39	1	1	"dog,facility"	1
Firmicutes_SGB14891	species	human	-0.003943657	1.189035451	2772	120	0.997388893	1	"cat,facility"	1
Firmicutes_SGB14891	species	human	0.171534181	1.181215409	2772	120	0.886136638	1	"dog,facility"	1
Firmicutes_SGB14905	species	cat	-9.97E-12	0.07587148	2772	35	1	1	"dog,facility"	1
Firmicutes_SGB14906	species	cat	-1.17E-11	0.082973577	2772	35	1	1	"dog,facility"	1
Firmicutes_SGB14909	species	human	-0.620317154	2.540628058	2772	1073	0.810287016	1	"cat,facility"	1
Firmicutes_SGB14909	species	human	-0.370491036	2.490542828	2772	1073	0.883791878	1	"dog,facility"	1
Firmicutes_SGB14923	species	cat	-3.69E-12	0.078866102	2772	31	1	1	"dog,facility"	1
Firmicutes_SGB14924	species	cat	-3.89E-12	0.056721379	2772	24	1	1	"dog,facility"	1
Firmicutes_SGB14942	species	cat	-6.71E-12	0.043334879	2772	24	1	1	"dog,facility"	1
Firmicutes_SGB14969	species	cat	1.66E-11	0.091707097	2772	63	1	1	"dog,facility"	1
Firmicutes_SGB14972	species	cat	-6.89E-12	0.046274879	2772	27	1	1	"dog,facility"	1
Firmicutes_SGB15038	species	cat	-5.99E-13	0.064802603	2772	31	1	1	"dog,facility"	1
Firmicutes_SGB15224	species	cat	-2.36E-12	0.082419942	2772	94	1	1	"dog,facility"	1
Firmicutes_SGB15244	species	cat	8.18E-12	0.115390759	2772	104	1	1	"dog,facility"	1
Firmicutes_SGB15265	species	cat	-1.17E-11	0.127961129	2772	106	1	1	"dog,facility"	1
Firmicutes_SGB15267	species	cat	-1.35E-12	0.043880595	2772	33	1	1	"dog,facility"	1
Firmicutes_SGB15368	species	cat	-0.002463729	0.116424131	2772	129	0.983118217	1	"dog,facility"	1
Firmicutes_SGB15372	species	cat	-3.86E-12	0.076741874	2772	45	1	1	"dog,facility"	1
Firmicutes_SGB15373	species	cat	9.29E-12	0.130360266	2772	171	1	1	"dog,facility"	1
Firmicutes_SGB15374	species	cat	0.001319421	0.163635343	2772	118	0.993567918	1	"dog,facility"	1
Firmicutes_SGB15377	species	cat	1.14E-11	0.093975313	2772	59	1	1	"dog,facility"	1
Firmicutes_SGB15382	species	cat	-9.07E-13	0.051124252	2772	30	1	1	"dog,facility"	1
Firmicutes_SGB15383	species	cat	1.50E-11	0.097102042	2772	71	1	1	"dog,facility"	1
Firmicutes_SGB15385	species	cat	5.02E-12	0.099500307	2772	79	1	1	"dog,facility"	1
Firmicutes_SGB15390	species	cat	3.01E-12	0.09195557	2772	51	1	1	"dog,facility"	1
Firmicutes_SGB15395	species	cat	-1.18E-11	0.080363999	2772	36	1	1	"dog,facility"	1
Firmicutes_SGB15411	species	cat	-1.45E-11	0.054810061	2772	25	1	1	"dog,facility"	1
Firmicutes_SGB15413	species	cat	-1.06E-11	0.107495113	2772	57	1	1	"dog,facility"	1
Firmicutes_SGB3940	species	cat	-1.90E-11	0.127380444	2772	72	1	1	"dog,facility"	1
Firmicutes_SGB3952	species	cat	1.63E-11	0.116715399	2772	62	1	1	"dog,facility"	1
Firmicutes_SGB3965	species	cat	8.50E-12	0.119058873	2772	84	1	1	"dog,facility"	1
Firmicutes_SGB3988	species	cat	-3.53E-12	0.080984415	2772	99	1	1	"dog,facility"	1
Firmicutes_SGB3989	species	cat	8.26E-12	0.081165856	2772	51	1	1	"dog,facility"	1
Firmicutes_SGB3991	species	cat	3.44E-12	0.077629258	2772	26	1	1	"dog,facility"	1
Firmicutes_SGB3996	species	cat	1.76E-12	0.096413882	2772	66	1	1	"dog,facility"	1
Firmicutes_SGB4030	species	cat	-1.45E-11	0.066993826	2772	29	1	1	"dog,facility"	1
Firmicutes_SGB4063	species	cat	-1.79E-13	0.085815563	2772	49	1	1	"dog,facility"	1
Firmicutes_SGB4130	species	cat	-4.26E-12	0.092223679	2772	90	1	1	"dog,facility"	1
Firmicutes_SGB4153	species	cat	3.43E-12	0.083331857	2772	29	1	1	"dog,facility"	1
Firmicutes_SGB4154	species	cat	-1.10E-11	0.084938448	2772	30	1	1	"dog,facility"	1
Firmicutes_SGB4155	species	cat	4.45E-12	0.087147922	2772	58	1	1	"dog,facility"	1
Firmicutes_SGB4159	species	cat	3.73E-12	0.047461577	2772	29	1	1	"dog,facility"	1
Firmicutes_SGB42252	species	human	-0.151504806	0.857001717	2772	106	0.862502751	1	"dog,facility"	1
Firmicutes_SGB42321	species	cat	9.68E-12	0.060649535	2772	26	1	1	"dog,facility"	1
Firmicutes_SGB4300	species	cat	-1.24E-13	0.090454356	2772	46	1	1	"dog,facility"	1
Firmicutes_SGB4303	species	cat	0.080209088	0.211066256	2772	126	0.70401503	1	"dog,facility"	1
Firmicutes_SGB4304	species	human	-0.168302965	2.185488538	2772	266	0.939469931	1	"dog,facility"	1
Firmicutes_SGB4343	species	cat	6.85E-12	0.041676767	2772	22	1	1	"dog,facility"	1
Firmicutes_SGB4348	species	cat	1.00E-13	0.128307931	2772	82	1	1	"dog,facility"	1
Firmicutes_SGB4350	species	cat	0.002394408	0.068728419	2772	28	0.972218718	1	"dog,facility"	1
Firmicutes_SGB4364	species	cat	-1.69E-11	0.096541773	2772	28	1	1	"dog,facility"	1
Firmicutes_SGB4365	species	cat	1.36E-11	0.105358069	2772	47	1	1	"dog,facility"	1
Firmicutes_SGB4367	species	cat	-3.68E-12	0.093294654	2772	90	1	1	"dog,facility"	1
Firmicutes_SGB4372	species	cat	-6.61E-12	0.064717465	2772	28	1	1	"dog,facility"	1
Firmicutes_SGB4373	species	cat	-9.11E-12	0.095325417	2772	30	1	1	"dog,facility"	1
Firmicutes_SGB4393	species	cat	3.42E-12	0.028057621	2772	24	1	1	"dog,facility"	1
Firmicutes_SGB4394	species	cat	1.14E-11	0.130639468	2772	90	1	1	"dog,facility"	1
Firmicutes_SGB4395	species	cat	-8.56E-12	0.067172423	2772	39	1	1	"dog,facility"	1
Firmicutes_SGB4586	species	human	-0.366253075	1.58319551	2772	411	0.819813298	1	"dog,facility"	1
Firmicutes_SGB4643	species	cat	8.15E-12	0.070362169	2772	38	1	1	"dog,facility"	1
Firmicutes_SGB4658	species	cat	3.96E-12	0.079772931	2772	59	1	1	"dog,facility"	1
Firmicutes_SGB4674	species	cat	3.70E-12	0.042612313	2772	23	1	1	"dog,facility"	1
Firmicutes_SGB47238	species	human	-0.331656879	2.012876505	2772	199	0.870956645	1	"cat,facility"	1
Firmicutes_SGB4744	species	human	0.150756924	1.810196779	2772	408	0.934554035	1	"dog,facility"	1
Firmicutes_SGB4746	species	human	0.700253939	2.911457936	2772	1584	0.813041944	1	"cat,facility"	1
Firmicutes_SGB47582	species	human	-0.430170092	1.368928704	2772	137	0.756826794	1	"cat,facility"	1
Firmicutes_SGB47582	species	human	-0.05756225	1.357227985	2772	137	0.966636257	1	"dog,facility"	1
Firmicutes_SGB47635	species	human	-0.615966584	2.087921732	2772	421	0.771406936	1	"dog,facility"	1
Firmicutes_SGB47663	species	human	-0.189677324	1.918462895	2772	105	0.922290814	1	"cat,facility"	1
Firmicutes_SGB47663	species	human	-0.00879606	1.906430361	2772	105	0.996368575	1	"dog,facility"	1
Firmicutes_SGB4777	species	cat	4.27E-13	0.081657805	2772	47	1	1	"dog,facility"	1
Firmicutes_SGB48024	species	cat	-4.55E-12	0.060246703	2772	32	1	1	"dog,facility"	1
Firmicutes_SGB4882	species	cat	3.83E-12	0.133055999	2772	105	1	1	"dog,facility"	1
Firmicutes_SGB4886	species	cat	3.28E-14	0.145477789	2772	64	1	1	"dog,facility"	1
Firmicutes_SGB49168	species	cat	-1.17E-11	0.093602305	2772	61	1	1	"dog,facility"	1
Firmicutes_SGB5066	species	cat	-4.10E-12	0.147414854	2772	52	1	1	"dog,facility"	1
Firmicutes_SGB5099	species	cat	-2.87E-13	0.052995652	2772	27	1	1	"dog,facility"	1
Firmicutes_SGB5104	species	cat	0.00779991	0.096665839	2772	39	0.935705226	1	"dog,facility"	1
Firmicutes_SGB5105	species	cat	4.03E-12	0.069441773	2772	25	1	1	"dog,facility"	1
Firmicutes_SGB5180	species	cat	-1.59E-11	0.151146939	2772	113	1	1	"dog,facility"	1
Firmicutes_SGB5182	species	cat	-7.95E-12	0.052413733	2772	31	1	1	"dog,facility"	1
Firmicutes_SGB5184	species	cat	-0.052209399	0.2827236	2772	490	0.853511064	1	"dog,facility"	1
Firmicutes_SGB53574	species	human	-0.001635117	0.85992081	2772	28	0.998504597	1	"dog,facility"	1
Firmicutes_SGB53576	species	human	-0.239421086	1.871077883	2772	304	0.899614748	1	"dog,facility"	1
Firmicutes_SGB5751	species	human	-0.084750757	0.444000282	2772	171	0.851369077	1	"cat,facility"	1
Firmicutes_SGB63306	species	human	0.025718642	1.111075709	2772	155	0.981781324	1	"dog,facility"	1
Firmicutes_SGB6367	species	cat	-0.01908295	0.096779059	2772	57	0.84383722	1	"dog,facility"	1
Firmicutes_SGB6385	species	cat	1.51E-11	0.133750719	2772	30	1	1	"dog,facility"	1
Firmicutes_SGB6421	species	cat	0.029754522	0.081399633	2772	30	0.715026376	1	"dog,facility"	1
Firmicutes_SGB6422	species	cat	-1.46E-11	0.122319929	2772	68	1	1	"dog,facility"	1
Firmicutes_SGB6428	species	cat	-1.62E-11	0.087037891	2772	51	1	1	"dog,facility"	1
Firmicutes_SGB6438	species	cat	3.25E-12	0.068204439	2772	33	1	1	"dog,facility"	1
Firmicutes_SGB6458	species	cat	-5.05E-12	0.086590069	2772	29	1	1	"dog,facility"	1
Firmicutes_SGB6461	species	cat	0.016791869	0.119527596	2772	111	0.888287526	1	"dog,facility"	1
Firmicutes_SGB6499	species	cat	3.77E-12	0.081303084	2772	31	1	1	"dog,facility"	1
Firmicutes_SGB6503	species	cat	3.57E-12	0.06137148	2772	29	1	1	"dog,facility"	1
Firmicutes_SGB6506	species	cat	5.40E-12	0.067071075	2772	35	1	1	"dog,facility"	1
Firmicutes_SGB6511	species	cat	-9.76E-12	0.077723281	2772	24	1	1	"dog,facility"	1
Firmicutes_SGB6513	species	cat	1.52E-11	0.073423561	2772	31	1	1	"dog,facility"	1
Firmicutes_SGB6517	species	cat	3.95E-12	0.062743682	2772	23	1	1	"dog,facility"	1
Firmicutes_SGB6518	species	cat	7.70E-12	0.087035852	2772	39	1	1	"dog,facility"	1
Firmicutes_SGB6522	species	cat	1.86E-12	0.088783585	2772	38	1	1	"dog,facility"	1
Firmicutes_SGB6526	species	cat	6.26E-12	0.081160472	2772	25	1	1	"dog,facility"	1
Firmicutes_SGB65947	species	human	-0.235141488	2.599515911	2772	657	0.928974587	1	"dog,facility"	1
Firmicutes_SGB65948	species	human	-2.34E-10	2.597679792	2772	482	1	1	"dog,facility"	1
Firmicutes_SGB6601	species	cat	-5.28E-12	0.115546967	2772	54	1	1	"dog,facility"	1
Firmicutes_SGB6602	species	cat	-2.95E-12	0.074527765	2772	26	1	1	"dog,facility"	1
Firmicutes_SGB66046	species	human	0.553037481	1.661324799	2772	220	0.742985967	1	"cat,facility"	1
Firmicutes_SGB66046	species	human	-0.448209438	1.64997801	2772	220	0.789004298	1	"dog,facility"	1
Firmicutes_SGB6607	species	cat	8.81E-12	0.071141194	2772	34	1	1	"dog,facility"	1
Firmicutes_SGB6609	species	cat	6.27E-12	0.067774831	2772	44	1	1	"dog,facility"	1
Firmicutes_SGB6641	species	cat	4.95E-12	0.055701476	2772	29	1	1	"dog,facility"	1
Firmicutes_SGB66596	species	human	-0.384298071	1.294507849	2772	257	0.770070663	1	"cat,facility"	1
